ID	;	x	;	y	;	score
0	;	166.0000	;	16.0000	;	0.677
1	;	174.0000	;	36.0000	;	0.706
2	;	168.0000	;	32.0000	;	0.582
3	;	152.0000	;	44.0000	;	0.319
4	;	150.0000	;	26.0000	;	0.258
5	;	182.0000	;	38.0000	;	0.862
6	;	154.0000	;	46.0000	;	0.832
7	;	152.0000	;	24.0000	;	0.670
8	;	164.0000	;	82.0000	;	0.677
9	;	160.0000	;	122.0000	;	0.423
10	;	168.0000	;	160.0000	;	0.330
11	;	172.0000	;	84.0000	;	0.809
12	;	162.0000	;	122.0000	;	0.774
13	;	172.0000	;	162.0000	;	0.647
15	;	168.0000	;	14.0000	;	0.837
17	;	178.0000	;	18.0000	;	0.935
