ID	;	x	;	y	;	score
0	;	248.0000	;	12.0000	;	0.918
1	;	242.0000	;	40.0000	;	0.614
2	;	238.0000	;	40.0000	;	0.787
3	;	286.0000	;	46.0000	;	0.783
4	;	288.0000	;	14.0000	;	0.707
5	;	244.0000	;	38.0000	;	0.501
6	;	282.0000	;	44.0000	;	0.107
8	;	240.0000	;	114.0000	;	0.635
9	;	264.0000	;	168.0000	;	0.665
10	;	266.0000	;	222.0000	;	0.522
11	;	250.0000	;	110.0000	;	0.602
12	;	268.0000	;	166.0000	;	0.666
13	;	266.0000	;	220.0000	;	0.331
14	;	242.0000	;	10.0000	;	0.900
15	;	248.0000	;	8.0000	;	0.693
16	;	228.0000	;	18.0000	;	0.962
