ID	;	x	;	y	;	score
0	;	102.0000	;	8.0000	;	0.683
1	;	112.0000	;	30.0000	;	0.711
2	;	114.0000	;	30.0000	;	0.657
3	;	88.0000	;	40.0000	;	0.292
4	;	80.0000	;	26.0000	;	0.462
5	;	110.0000	;	30.0000	;	0.778
6	;	82.0000	;	38.0000	;	0.742
7	;	78.0000	;	24.0000	;	0.574
8	;	102.0000	;	82.0000	;	0.558
9	;	82.0000	;	124.0000	;	0.642
10	;	86.0000	;	168.0000	;	0.409
11	;	96.0000	;	84.0000	;	0.750
12	;	80.0000	;	126.0000	;	0.838
13	;	88.0000	;	170.0000	;	0.550
15	;	106.0000	;	6.0000	;	0.899
17	;	116.0000	;	10.0000	;	0.980
