ID	;	x	;	y	;	score
0	;	172.0000	;	28.0000	;	0.951
1	;	182.0000	;	48.0000	;	0.660
2	;	184.0000	;	46.0000	;	0.548
3	;	154.0000	;	44.0000	;	0.126
4	;	154.0000	;	30.0000	;	0.189
5	;	180.0000	;	48.0000	;	0.746
6	;	152.0000	;	46.0000	;	0.853
7	;	150.0000	;	26.0000	;	0.710
8	;	178.0000	;	96.0000	;	0.581
9	;	174.0000	;	134.0000	;	0.730
10	;	176.0000	;	168.0000	;	0.658
11	;	178.0000	;	98.0000	;	0.731
12	;	166.0000	;	134.0000	;	0.792
13	;	166.0000	;	168.0000	;	0.635
15	;	174.0000	;	26.0000	;	0.792
17	;	182.0000	;	30.0000	;	0.773
