ID	;	x	;	y	;	score
0	;	154.0000	;	56.0000	;	0.190
1	;	152.0000	;	68.0000	;	0.646
2	;	154.0000	;	68.0000	;	0.595
3	;	136.0000	;	68.0000	;	0.141
4	;	144.0000	;	58.0000	;	0.191
5	;	150.0000	;	68.0000	;	0.648
6	;	132.0000	;	68.0000	;	0.518
7	;	138.0000	;	58.0000	;	0.216
8	;	148.0000	;	108.0000	;	0.614
9	;	138.0000	;	142.0000	;	0.606
10	;	136.0000	;	170.0000	;	0.269
11	;	146.0000	;	108.0000	;	0.757
12	;	138.0000	;	142.0000	;	0.802
13	;	136.0000	;	170.0000	;	0.331
14	;	156.0000	;	54.0000	;	0.209
15	;	156.0000	;	56.0000	;	0.163
16	;	154.0000	;	56.0000	;	0.223
17	;	152.0000	;	56.0000	;	0.199
