ID	;	x	;	y	;	score
0	;	214.0000	;	56.0000	;	0.834
1	;	206.0000	;	90.0000	;	0.656
2	;	200.0000	;	92.0000	;	0.865
3	;	252.0000	;	88.0000	;	0.822
4	;	254.0000	;	54.0000	;	0.790
5	;	212.0000	;	88.0000	;	0.427
6	;	250.0000	;	88.0000	;	0.152
8	;	212.0000	;	172.0000	;	0.627
9	;	234.0000	;	234.0000	;	0.703
10	;	236.0000	;	292.0000	;	0.733
11	;	218.0000	;	170.0000	;	0.542
12	;	238.0000	;	232.0000	;	0.470
13	;	240.0000	;	284.0000	;	0.373
14	;	206.0000	;	54.0000	;	0.824
15	;	214.0000	;	50.0000	;	0.818
16	;	194.0000	;	64.0000	;	0.879
