ID	;	x	;	y	;	score
0	;	40950.0000	;	6834.3750	;	0.904
1	;	41850.0000	;	9112.5000	;	0.866
2	;	39600.0000	;	8859.3750	;	0.632
3	;	38250.0000	;	10378.1250	;	0.224
4	;	31500.0000	;	10378.1250	;	0.143
5	;	43650.0000	;	9365.6250	;	0.662
6	;	33750.0000	;	9618.7500	;	0.435
7	;	33300.0000	;	7340.6250	;	0.268
8	;	38250.0000	;	16453.1250	;	0.747
9	;	37800.0000	;	22781.2500	;	0.511
10	;	36900.0000	;	28603.1250	;	0.311
11	;	41400.0000	;	16706.2500	;	0.785
12	;	38250.0000	;	22528.1250	;	0.665
13	;	38250.0000	;	28856.2500	;	0.418
14	;	40500.0000	;	6075.0000	;	0.910
15	;	42300.0000	;	6328.1250	;	0.979
17	;	44100.0000	;	7087.5000	;	0.991
