ID	;	x	;	y	;	score
0	;	166.0000	;	34.0000	;	0.690
1	;	176.0000	;	46.0000	;	0.693
2	;	174.0000	;	46.0000	;	0.667
3	;	154.0000	;	50.0000	;	0.392
4	;	152.0000	;	34.0000	;	0.462
5	;	178.0000	;	46.0000	;	0.785
6	;	160.0000	;	50.0000	;	0.528
7	;	154.0000	;	34.0000	;	0.640
8	;	168.0000	;	86.0000	;	0.631
9	;	160.0000	;	118.0000	;	0.727
10	;	162.0000	;	148.0000	;	0.688
11	;	172.0000	;	88.0000	;	0.766
12	;	156.0000	;	118.0000	;	0.813
13	;	158.0000	;	146.0000	;	0.605
15	;	168.0000	;	30.0000	;	0.739
17	;	176.0000	;	32.0000	;	0.719
