ID	;	x	;	y	;	score
0	;	82.0000	;	34.0000	;	0.936
1	;	96.0000	;	54.0000	;	0.720
2	;	90.0000	;	52.0000	;	0.580
3	;	80.0000	;	82.0000	;	0.204
5	;	102.0000	;	52.0000	;	0.797
6	;	66.0000	;	54.0000	;	0.817
7	;	64.0000	;	34.0000	;	0.839
8	;	88.0000	;	112.0000	;	0.636
9	;	84.0000	;	158.0000	;	0.621
10	;	76.0000	;	200.0000	;	0.521
11	;	100.0000	;	114.0000	;	0.753
12	;	80.0000	;	158.0000	;	0.745
13	;	74.0000	;	202.0000	;	0.806
14	;	82.0000	;	30.0000	;	0.176
15	;	86.0000	;	30.0000	;	0.810
17	;	100.0000	;	34.0000	;	0.957
