ID	;	x	;	y	;	score
0	;	96.0000	;	22.0000	;	0.112
1	;	94.0000	;	38.0000	;	0.769
2	;	98.0000	;	38.0000	;	0.699
3	;	72.0000	;	40.0000	;	0.188
4	;	70.0000	;	28.0000	;	0.285
5	;	90.0000	;	36.0000	;	0.846
6	;	64.0000	;	42.0000	;	0.674
7	;	66.0000	;	24.0000	;	0.610
8	;	84.0000	;	84.0000	;	0.640
9	;	72.0000	;	124.0000	;	0.627
10	;	72.0000	;	160.0000	;	0.540
11	;	80.0000	;	84.0000	;	0.764
12	;	70.0000	;	124.0000	;	0.796
13	;	72.0000	;	162.0000	;	0.634
16	;	102.0000	;	24.0000	;	0.270
17	;	96.0000	;	22.0000	;	0.534
