ID	;	x	;	y	;	score
0	;	208.0000	;	22.0000	;	0.778
1	;	200.0000	;	36.0000	;	0.796
2	;	198.0000	;	34.0000	;	0.834
3	;	216.0000	;	38.0000	;	0.655
4	;	220.0000	;	28.0000	;	0.853
5	;	202.0000	;	36.0000	;	0.707
6	;	220.0000	;	42.0000	;	0.493
7	;	220.0000	;	32.0000	;	0.403
8	;	206.0000	;	74.0000	;	0.669
9	;	214.0000	;	104.0000	;	0.713
10	;	214.0000	;	136.0000	;	0.647
11	;	208.0000	;	72.0000	;	0.574
12	;	214.0000	;	104.0000	;	0.721
13	;	214.0000	;	134.0000	;	0.569
14	;	206.0000	;	20.0000	;	0.921
15	;	208.0000	;	20.0000	;	0.715
16	;	200.0000	;	22.0000	;	0.765
