ID	;	x	;	y	;	score
0	;	178.0000	;	16.0000	;	0.838
1	;	182.0000	;	36.0000	;	0.774
2	;	184.0000	;	36.0000	;	0.658
3	;	162.0000	;	42.0000	;	0.106
4	;	160.0000	;	24.0000	;	0.157
5	;	180.0000	;	36.0000	;	0.835
6	;	154.0000	;	40.0000	;	0.826
7	;	156.0000	;	20.0000	;	0.779
8	;	178.0000	;	80.0000	;	0.667
9	;	166.0000	;	114.0000	;	0.588
10	;	168.0000	;	148.0000	;	0.499
11	;	174.0000	;	80.0000	;	0.715
12	;	162.0000	;	116.0000	;	0.800
13	;	166.0000	;	150.0000	;	0.713
14	;	178.0000	;	14.0000	;	0.706
15	;	184.0000	;	16.0000	;	0.750
17	;	190.0000	;	22.0000	;	0.861
