ID	;	x	;	y	;	score
0	;	60300.0000	;	5568.7500	;	0.908
1	;	59850.0000	;	8100.0000	;	0.828
2	;	58950.0000	;	8353.1250	;	0.821
3	;	67050.0000	;	8353.1250	;	0.834
4	;	68400.0000	;	5315.6250	;	0.667
5	;	60750.0000	;	7846.8750	;	0.576
6	;	65700.0000	;	8353.1250	;	0.263
7	;	67950.0000	;	5568.7500	;	0.106
8	;	60750.0000	;	15693.7500	;	0.721
9	;	64350.0000	;	22021.8750	;	0.858
10	;	63900.0000	;	28603.1250	;	0.708
11	;	63450.0000	;	15440.6250	;	0.567
12	;	66150.0000	;	21768.7500	;	0.345
14	;	58500.0000	;	5315.6250	;	0.881
15	;	60300.0000	;	4809.3750	;	0.823
16	;	57150.0000	;	6075.0000	;	0.942
