ID	;	x	;	y	;	score
0	;	166.0000	;	24.0000	;	0.686
1	;	178.0000	;	38.0000	;	0.740
2	;	184.0000	;	38.0000	;	0.614
3	;	158.0000	;	46.0000	;	0.116
4	;	156.0000	;	30.0000	;	0.134
5	;	174.0000	;	38.0000	;	0.640
6	;	152.0000	;	44.0000	;	0.807
7	;	154.0000	;	24.0000	;	0.654
8	;	180.0000	;	82.0000	;	0.652
9	;	166.0000	;	114.0000	;	0.671
10	;	164.0000	;	146.0000	;	0.722
11	;	172.0000	;	82.0000	;	0.709
12	;	160.0000	;	114.0000	;	0.663
13	;	160.0000	;	144.0000	;	0.663
15	;	168.0000	;	20.0000	;	0.841
17	;	176.0000	;	22.0000	;	0.864
