ID	;	x	;	y	;	score
0	;	176.0000	;	40.0000	;	0.773
1	;	168.0000	;	52.0000	;	0.771
2	;	166.0000	;	52.0000	;	0.833
3	;	188.0000	;	44.0000	;	0.734
4	;	192.0000	;	22.0000	;	0.662
5	;	170.0000	;	54.0000	;	0.724
6	;	188.0000	;	42.0000	;	0.347
7	;	188.0000	;	32.0000	;	0.173
8	;	160.0000	;	94.0000	;	0.722
9	;	176.0000	;	126.0000	;	0.726
10	;	180.0000	;	162.0000	;	0.689
11	;	166.0000	;	94.0000	;	0.642
12	;	174.0000	;	124.0000	;	0.585
13	;	180.0000	;	160.0000	;	0.511
14	;	172.0000	;	38.0000	;	0.936
15	;	176.0000	;	38.0000	;	0.723
16	;	166.0000	;	40.0000	;	0.832
