ID	;	x	;	y	;	score
0	;	152.0000	;	30.0000	;	0.767
1	;	156.0000	;	42.0000	;	0.787
2	;	154.0000	;	42.0000	;	0.570
3	;	138.0000	;	40.0000	;	0.124
5	;	158.0000	;	42.0000	;	0.774
6	;	136.0000	;	40.0000	;	0.543
7	;	136.0000	;	24.0000	;	0.204
8	;	154.0000	;	76.0000	;	0.546
9	;	150.0000	;	104.0000	;	0.318
10	;	146.0000	;	134.0000	;	0.204
11	;	156.0000	;	76.0000	;	0.719
12	;	148.0000	;	104.0000	;	0.447
13	;	146.0000	;	136.0000	;	0.344
14	;	150.0000	;	26.0000	;	0.481
15	;	154.0000	;	28.0000	;	0.929
17	;	160.0000	;	30.0000	;	0.714
