ID	;	x	;	y	;	score
0	;	102.0000	;	26.0000	;	0.141
1	;	116.0000	;	40.0000	;	0.712
2	;	120.0000	;	38.0000	;	0.588
3	;	98.0000	;	40.0000	;	0.210
4	;	90.0000	;	28.0000	;	0.560
5	;	112.0000	;	44.0000	;	0.645
6	;	90.0000	;	50.0000	;	0.667
7	;	88.0000	;	30.0000	;	0.662
8	;	118.0000	;	82.0000	;	0.450
9	;	106.0000	;	112.0000	;	0.392
10	;	100.0000	;	140.0000	;	0.144
11	;	114.0000	;	84.0000	;	0.696
12	;	104.0000	;	114.0000	;	0.487
13	;	100.0000	;	148.0000	;	0.203
15	;	104.0000	;	24.0000	;	0.190
16	;	118.0000	;	24.0000	;	0.193
17	;	108.0000	;	26.0000	;	0.724
