ID	;	x	;	y	;	score
0	;	168.0000	;	32.0000	;	0.759
1	;	174.0000	;	44.0000	;	0.807
2	;	168.0000	;	44.0000	;	0.737
3	;	148.0000	;	44.0000	;	0.678
4	;	152.0000	;	32.0000	;	0.633
5	;	180.0000	;	44.0000	;	0.815
6	;	162.0000	;	48.0000	;	0.433
7	;	158.0000	;	34.0000	;	0.523
8	;	164.0000	;	84.0000	;	0.803
9	;	158.0000	;	116.0000	;	0.702
10	;	160.0000	;	146.0000	;	0.590
11	;	172.0000	;	86.0000	;	0.815
12	;	160.0000	;	116.0000	;	0.773
13	;	160.0000	;	146.0000	;	0.613
14	;	166.0000	;	28.0000	;	0.828
15	;	172.0000	;	28.0000	;	0.979
17	;	180.0000	;	30.0000	;	0.930
