ID	;	x	;	y	;	score
0	;	102.0000	;	30.0000	;	0.525
1	;	116.0000	;	42.0000	;	0.806
2	;	116.0000	;	38.0000	;	0.581
3	;	100.0000	;	40.0000	;	0.276
4	;	90.0000	;	28.0000	;	0.518
5	;	114.0000	;	46.0000	;	0.778
6	;	90.0000	;	48.0000	;	0.646
7	;	88.0000	;	30.0000	;	0.638
8	;	116.0000	;	86.0000	;	0.637
9	;	104.0000	;	116.0000	;	0.652
10	;	104.0000	;	152.0000	;	0.373
11	;	118.0000	;	88.0000	;	0.676
12	;	104.0000	;	118.0000	;	0.730
13	;	98.0000	;	152.0000	;	0.369
15	;	102.0000	;	28.0000	;	0.615
17	;	110.0000	;	28.0000	;	0.722
