ID	;	x	;	y	;	score
0	;	140.0000	;	30.0000	;	0.935
1	;	138.0000	;	48.0000	;	0.656
2	;	140.0000	;	48.0000	;	0.518
3	;	104.0000	;	56.0000	;	0.137
5	;	136.0000	;	48.0000	;	0.744
6	;	104.0000	;	50.0000	;	0.807
7	;	102.0000	;	28.0000	;	0.609
8	;	114.0000	;	98.0000	;	0.520
9	;	98.0000	;	150.0000	;	0.649
10	;	100.0000	;	198.0000	;	0.552
11	;	112.0000	;	98.0000	;	0.709
12	;	110.0000	;	148.0000	;	0.729
13	;	122.0000	;	200.0000	;	0.873
14	;	138.0000	;	26.0000	;	0.929
15	;	144.0000	;	28.0000	;	0.905
17	;	150.0000	;	36.0000	;	0.805
