ID	;	x	;	y	;	score
0	;	170.0000	;	32.0000	;	0.808
1	;	174.0000	;	44.0000	;	0.834
2	;	168.0000	;	42.0000	;	0.740
3	;	148.0000	;	42.0000	;	0.629
4	;	152.0000	;	30.0000	;	0.706
5	;	180.0000	;	46.0000	;	0.834
6	;	160.0000	;	48.0000	;	0.486
7	;	156.0000	;	32.0000	;	0.513
8	;	164.0000	;	86.0000	;	0.800
9	;	160.0000	;	118.0000	;	0.724
10	;	162.0000	;	148.0000	;	0.761
11	;	172.0000	;	88.0000	;	0.836
12	;	156.0000	;	118.0000	;	0.843
13	;	156.0000	;	146.0000	;	0.689
14	;	168.0000	;	28.0000	;	0.801
15	;	172.0000	;	30.0000	;	0.916
17	;	180.0000	;	32.0000	;	0.841
