ID	;	x	;	y	;	score
0	;	174.0000	;	18.0000	;	0.785
1	;	182.0000	;	36.0000	;	0.697
2	;	186.0000	;	36.0000	;	0.692
3	;	162.0000	;	42.0000	;	0.114
4	;	160.0000	;	26.0000	;	0.162
5	;	180.0000	;	36.0000	;	0.861
6	;	154.0000	;	40.0000	;	0.805
7	;	156.0000	;	20.0000	;	0.795
8	;	180.0000	;	80.0000	;	0.636
9	;	166.0000	;	114.0000	;	0.591
10	;	166.0000	;	150.0000	;	0.522
11	;	174.0000	;	80.0000	;	0.692
12	;	162.0000	;	116.0000	;	0.795
13	;	164.0000	;	152.0000	;	0.733
15	;	178.0000	;	16.0000	;	0.818
17	;	186.0000	;	20.0000	;	0.934
