ID	;	x	;	y	;	score
0	;	63000.0000	;	6075.0000	;	0.692
1	;	59850.0000	;	8100.0000	;	0.799
2	;	60300.0000	;	7593.7500	;	0.826
3	;	67050.0000	;	7846.8750	;	0.756
4	;	67500.0000	;	4809.3750	;	0.423
5	;	58500.0000	;	8353.1250	;	0.503
6	;	60300.0000	;	12656.2500	;	0.110
8	;	59850.0000	;	15440.6250	;	0.649
9	;	63000.0000	;	21515.6250	;	0.820
10	;	63900.0000	;	27843.7500	;	0.792
11	;	61200.0000	;	15187.5000	;	0.452
12	;	63900.0000	;	21262.5000	;	0.713
13	;	64350.0000	;	26831.2500	;	0.499
14	;	61650.0000	;	5568.7500	;	0.684
15	;	63450.0000	;	5568.7500	;	0.488
16	;	59850.0000	;	6075.0000	;	0.694
