ID	;	x	;	y	;	score
0	;	276.0000	;	44.0000	;	0.999
1	;	258.0000	;	56.0000	;	0.800
2	;	260.0000	;	58.0000	;	0.766
3	;	288.0000	;	56.0000	;	0.810
4	;	290.0000	;	36.0000	;	0.802
5	;	254.0000	;	56.0000	;	0.621
6	;	280.0000	;	58.0000	;	0.148
7	;	288.0000	;	38.0000	;	0.154
8	;	268.0000	;	108.0000	;	0.704
9	;	280.0000	;	150.0000	;	0.714
10	;	284.0000	;	194.0000	;	0.764
11	;	262.0000	;	108.0000	;	0.625
12	;	280.0000	;	148.0000	;	0.634
13	;	284.0000	;	190.0000	;	0.523
14	;	274.0000	;	40.0000	;	0.877
16	;	264.0000	;	38.0000	;	0.704
