ID	;	x	;	y	;	score
0	;	168.0000	;	28.0000	;	0.751
1	;	180.0000	;	46.0000	;	0.724
2	;	178.0000	;	46.0000	;	0.609
3	;	156.0000	;	52.0000	;	0.137
4	;	154.0000	;	32.0000	;	0.140
5	;	182.0000	;	46.0000	;	0.829
6	;	152.0000	;	46.0000	;	0.780
7	;	150.0000	;	26.0000	;	0.708
8	;	168.0000	;	94.0000	;	0.612
9	;	162.0000	;	132.0000	;	0.584
10	;	174.0000	;	166.0000	;	0.536
11	;	174.0000	;	96.0000	;	0.749
12	;	162.0000	;	132.0000	;	0.821
13	;	166.0000	;	168.0000	;	0.693
15	;	170.0000	;	26.0000	;	0.875
17	;	180.0000	;	28.0000	;	0.997
