ID	;	x	;	y	;	score
0	;	112.0000	;	22.0000	;	0.762
1	;	116.0000	;	40.0000	;	0.739
2	;	110.0000	;	38.0000	;	0.623
3	;	92.0000	;	54.0000	;	0.157
5	;	118.0000	;	42.0000	;	0.725
6	;	88.0000	;	52.0000	;	0.713
7	;	88.0000	;	28.0000	;	0.816
8	;	110.0000	;	80.0000	;	0.526
9	;	102.0000	;	112.0000	;	0.365
10	;	98.0000	;	140.0000	;	0.164
11	;	118.0000	;	84.0000	;	0.719
12	;	104.0000	;	114.0000	;	0.596
13	;	98.0000	;	154.0000	;	0.195
14	;	110.0000	;	18.0000	;	0.855
15	;	116.0000	;	20.0000	;	0.962
17	;	122.0000	;	26.0000	;	0.924
