ID	;	x	;	y	;	score
0	;	242.0000	;	20.0000	;	0.945
1	;	224.0000	;	36.0000	;	0.648
2	;	218.0000	;	34.0000	;	0.793
3	;	268.0000	;	36.0000	;	0.810
4	;	266.0000	;	8.0000	;	0.463
5	;	230.0000	;	38.0000	;	0.383
6	;	240.0000	;	76.0000	;	0.461
7	;	248.0000	;	112.0000	;	0.151
8	;	220.0000	;	112.0000	;	0.663
9	;	242.0000	;	174.0000	;	0.797
10	;	246.0000	;	228.0000	;	0.614
11	;	230.0000	;	110.0000	;	0.506
12	;	242.0000	;	172.0000	;	0.458
13	;	246.0000	;	226.0000	;	0.166
14	;	238.0000	;	14.0000	;	0.846
15	;	246.0000	;	16.0000	;	0.735
16	;	224.0000	;	12.0000	;	0.857
