ID	;	x	;	y	;	score
0	;	62550.0000	;	5821.8750	;	0.640
1	;	59400.0000	;	8100.0000	;	0.772
2	;	59850.0000	;	7846.8750	;	0.897
3	;	67050.0000	;	7340.6250	;	0.890
4	;	67950.0000	;	4303.1250	;	0.790
5	;	57600.0000	;	8606.2500	;	0.435
8	;	60300.0000	;	15187.5000	;	0.650
9	;	63450.0000	;	21768.7500	;	0.780
10	;	63900.0000	;	27590.6250	;	0.624
11	;	58500.0000	;	15187.5000	;	0.519
12	;	63900.0000	;	21515.6250	;	0.664
13	;	64800.0000	;	27590.6250	;	0.510
14	;	61650.0000	;	5568.7500	;	0.733
15	;	62100.0000	;	5315.6250	;	0.343
16	;	59400.0000	;	6075.0000	;	0.587
