ID	;	x	;	y	;	score
0	;	148.0000	;	46.0000	;	0.863
1	;	138.0000	;	60.0000	;	0.800
2	;	136.0000	;	54.0000	;	0.549
3	;	126.0000	;	48.0000	;	0.158
5	;	140.0000	;	64.0000	;	0.765
6	;	116.0000	;	64.0000	;	0.857
7	;	112.0000	;	42.0000	;	0.753
8	;	118.0000	;	102.0000	;	0.591
9	;	120.0000	;	144.0000	;	0.629
10	;	134.0000	;	170.0000	;	0.229
11	;	122.0000	;	104.0000	;	0.764
12	;	118.0000	;	144.0000	;	0.735
13	;	134.0000	;	170.0000	;	0.391
14	;	150.0000	;	44.0000	;	0.856
15	;	152.0000	;	48.0000	;	0.810
16	;	146.0000	;	42.0000	;	0.207
17	;	154.0000	;	54.0000	;	0.873
