ID	;	x	;	y	;	score
0	;	126.0000	;	42.0000	;	0.854
1	;	134.0000	;	54.0000	;	0.719
2	;	128.0000	;	56.0000	;	0.527
3	;	104.0000	;	56.0000	;	0.332
4	;	100.0000	;	46.0000	;	0.093
5	;	138.0000	;	54.0000	;	0.834
6	;	106.0000	;	52.0000	;	0.776
7	;	100.0000	;	30.0000	;	0.670
8	;	140.0000	;	112.0000	;	0.684
9	;	128.0000	;	156.0000	;	0.648
10	;	122.0000	;	204.0000	;	0.612
11	;	152.0000	;	112.0000	;	0.627
12	;	132.0000	;	156.0000	;	0.896
13	;	124.0000	;	208.0000	;	0.729
14	;	124.0000	;	38.0000	;	0.912
15	;	130.0000	;	38.0000	;	0.901
16	;	120.0000	;	40.0000	;	0.140
17	;	140.0000	;	40.0000	;	0.823
