ID	;	x	;	y	;	score
0	;	62550.0000	;	6328.1250	;	0.833
1	;	59400.0000	;	8606.2500	;	0.762
2	;	59400.0000	;	8606.2500	;	0.863
5	;	58500.0000	;	8859.3750	;	0.517
6	;	66150.0000	;	8353.1250	;	0.297
7	;	67500.0000	;	6075.0000	;	0.151
8	;	60750.0000	;	16453.1250	;	0.648
9	;	63450.0000	;	23034.3750	;	0.604
10	;	63450.0000	;	29109.3750	;	0.664
11	;	58500.0000	;	16200.0000	;	0.481
12	;	63000.0000	;	23287.5000	;	0.454
13	;	63900.0000	;	28603.1250	;	0.523
14	;	61650.0000	;	6075.0000	;	0.861
15	;	62550.0000	;	5821.8750	;	0.392
16	;	58950.0000	;	6328.1250	;	0.878
