ID	;	x	;	y	;	score
0	;	94.0000	;	22.0000	;	0.170
1	;	92.0000	;	38.0000	;	0.787
2	;	96.0000	;	38.0000	;	0.672
3	;	70.0000	;	40.0000	;	0.184
4	;	68.0000	;	26.0000	;	0.281
5	;	88.0000	;	38.0000	;	0.766
6	;	64.0000	;	42.0000	;	0.763
7	;	64.0000	;	22.0000	;	0.662
8	;	88.0000	;	86.0000	;	0.578
9	;	76.0000	;	124.0000	;	0.663
10	;	70.0000	;	162.0000	;	0.493
11	;	86.0000	;	86.0000	;	0.769
12	;	74.0000	;	124.0000	;	0.861
13	;	74.0000	;	164.0000	;	0.656
16	;	96.0000	;	24.0000	;	0.351
17	;	92.0000	;	24.0000	;	0.439
