ID	;	x	;	y	;	score
0	;	88.0000	;	26.0000	;	0.434
1	;	96.0000	;	42.0000	;	0.680
2	;	98.0000	;	42.0000	;	0.598
3	;	74.0000	;	38.0000	;	0.203
4	;	70.0000	;	26.0000	;	0.282
5	;	92.0000	;	40.0000	;	0.758
6	;	64.0000	;	40.0000	;	0.763
7	;	64.0000	;	22.0000	;	0.732
8	;	96.0000	;	88.0000	;	0.541
9	;	80.0000	;	126.0000	;	0.647
10	;	74.0000	;	166.0000	;	0.559
11	;	98.0000	;	90.0000	;	0.761
12	;	78.0000	;	126.0000	;	0.787
13	;	74.0000	;	168.0000	;	0.644
15	;	90.0000	;	26.0000	;	0.511
17	;	94.0000	;	28.0000	;	0.757
