ID	;	x	;	y	;	score
0	;	168.0000	;	28.0000	;	0.839
1	;	178.0000	;	44.0000	;	0.764
2	;	174.0000	;	42.0000	;	0.689
3	;	154.0000	;	48.0000	;	0.345
4	;	152.0000	;	32.0000	;	0.430
5	;	180.0000	;	44.0000	;	0.838
6	;	156.0000	;	48.0000	;	0.504
7	;	152.0000	;	32.0000	;	0.551
8	;	166.0000	;	82.0000	;	0.668
9	;	158.0000	;	114.0000	;	0.602
10	;	160.0000	;	144.0000	;	0.636
11	;	172.0000	;	84.0000	;	0.846
12	;	158.0000	;	114.0000	;	0.687
13	;	160.0000	;	144.0000	;	0.674
15	;	172.0000	;	26.0000	;	0.915
17	;	178.0000	;	28.0000	;	0.983
