ID	;	x	;	y	;	score
0	;	178.0000	;	20.0000	;	0.928
1	;	182.0000	;	42.0000	;	0.667
2	;	186.0000	;	42.0000	;	0.582
3	;	188.0000	;	66.0000	;	0.161
5	;	180.0000	;	42.0000	;	0.808
6	;	152.0000	;	46.0000	;	0.920
7	;	150.0000	;	26.0000	;	0.703
8	;	188.0000	;	92.0000	;	0.675
9	;	174.0000	;	130.0000	;	0.579
10	;	174.0000	;	166.0000	;	0.523
11	;	182.0000	;	94.0000	;	0.779
12	;	170.0000	;	130.0000	;	0.750
13	;	170.0000	;	168.0000	;	0.575
14	;	178.0000	;	16.0000	;	0.811
15	;	182.0000	;	18.0000	;	0.814
17	;	190.0000	;	26.0000	;	0.861
