ID	;	x	;	y	;	score
0	;	80.0000	;	30.0000	;	0.671
1	;	98.0000	;	46.0000	;	0.689
2	;	100.0000	;	44.0000	;	0.552
3	;	66.0000	;	38.0000	;	0.123
4	;	70.0000	;	24.0000	;	0.116
5	;	98.0000	;	44.0000	;	0.736
6	;	60.0000	;	38.0000	;	0.828
7	;	66.0000	;	20.0000	;	0.840
8	;	94.0000	;	104.0000	;	0.504
9	;	70.0000	;	142.0000	;	0.623
10	;	70.0000	;	190.0000	;	0.636
11	;	92.0000	;	104.0000	;	0.723
12	;	76.0000	;	146.0000	;	0.803
13	;	78.0000	;	196.0000	;	0.792
15	;	84.0000	;	26.0000	;	0.839
17	;	94.0000	;	28.0000	;	0.848
