ID	;	x	;	y	;	score
0	;	128.0000	;	18.0000	;	0.948
1	;	138.0000	;	40.0000	;	0.706
2	;	142.0000	;	38.0000	;	0.488
3	;	110.0000	;	38.0000	;	0.160
4	;	112.0000	;	24.0000	;	0.105
5	;	136.0000	;	40.0000	;	0.634
6	;	104.0000	;	40.0000	;	0.753
7	;	106.0000	;	14.0000	;	0.576
8	;	140.0000	;	94.0000	;	0.561
9	;	128.0000	;	136.0000	;	0.483
10	;	114.0000	;	170.0000	;	0.160
11	;	136.0000	;	94.0000	;	0.662
12	;	124.0000	;	138.0000	;	0.661
13	;	118.0000	;	172.0000	;	0.305
14	;	130.0000	;	16.0000	;	0.404
15	;	134.0000	;	18.0000	;	0.871
17	;	142.0000	;	24.0000	;	0.770
