ID	;	x	;	y	;	score
0	;	226.0000	;	32.0000	;	0.781
1	;	226.0000	;	52.0000	;	0.774
2	;	224.0000	;	54.0000	;	0.725
3	;	254.0000	;	58.0000	;	0.700
4	;	260.0000	;	36.0000	;	0.574
5	;	230.0000	;	50.0000	;	0.580
6	;	252.0000	;	52.0000	;	0.124
7	;	258.0000	;	38.0000	;	0.225
8	;	234.0000	;	100.0000	;	0.757
9	;	242.0000	;	140.0000	;	0.788
10	;	240.0000	;	170.0000	;	0.355
11	;	242.0000	;	98.0000	;	0.629
12	;	248.0000	;	138.0000	;	0.523
13	;	248.0000	;	168.0000	;	0.386
14	;	220.0000	;	32.0000	;	0.794
15	;	226.0000	;	28.0000	;	0.866
16	;	214.0000	;	40.0000	;	0.722
