ID	;	x	;	y	;	score
0	;	61200.0000	;	5315.6250	;	0.639
1	;	59400.0000	;	8100.0000	;	0.799
2	;	59850.0000	;	7846.8750	;	0.791
3	;	67050.0000	;	7340.6250	;	0.830
4	;	67950.0000	;	4050.0000	;	0.633
5	;	57600.0000	;	8353.1250	;	0.510
8	;	60750.0000	;	14681.2500	;	0.722
9	;	63000.0000	;	21009.3750	;	0.823
10	;	64350.0000	;	27590.6250	;	0.681
11	;	58500.0000	;	14681.2500	;	0.612
12	;	64350.0000	;	21009.3750	;	0.595
13	;	65250.0000	;	27084.3750	;	0.387
14	;	60300.0000	;	5062.5000	;	0.674
15	;	61650.0000	;	4809.3750	;	0.538
16	;	58500.0000	;	5568.7500	;	0.588
17	;	62550.0000	;	5315.6250	;	0.167
