ID	;	x	;	y	;	score
0	;	176.0000	;	24.0000	;	0.744
1	;	176.0000	;	44.0000	;	0.804
2	;	174.0000	;	40.0000	;	0.627
3	;	154.0000	;	44.0000	;	0.354
4	;	152.0000	;	28.0000	;	0.292
5	;	178.0000	;	46.0000	;	0.725
6	;	152.0000	;	44.0000	;	0.746
7	;	150.0000	;	24.0000	;	0.547
8	;	156.0000	;	76.0000	;	0.626
9	;	154.0000	;	114.0000	;	0.462
10	;	158.0000	;	146.0000	;	0.387
11	;	160.0000	;	80.0000	;	0.684
12	;	156.0000	;	114.0000	;	0.727
13	;	162.0000	;	148.0000	;	0.777
14	;	178.0000	;	24.0000	;	0.171
15	;	178.0000	;	24.0000	;	0.875
17	;	184.0000	;	30.0000	;	0.867
