ID	;	x	;	y	;	score
0	;	208.0000	;	24.0000	;	0.696
1	;	200.0000	;	36.0000	;	0.756
2	;	198.0000	;	36.0000	;	0.893
3	;	216.0000	;	40.0000	;	0.618
4	;	220.0000	;	28.0000	;	0.819
5	;	202.0000	;	36.0000	;	0.747
6	;	220.0000	;	42.0000	;	0.594
7	;	220.0000	;	30.0000	;	0.587
8	;	204.0000	;	74.0000	;	0.795
9	;	214.0000	;	106.0000	;	0.754
10	;	214.0000	;	138.0000	;	0.621
11	;	204.0000	;	72.0000	;	0.610
12	;	212.0000	;	104.0000	;	0.702
13	;	212.0000	;	136.0000	;	0.581
14	;	206.0000	;	22.0000	;	0.839
15	;	208.0000	;	20.0000	;	0.432
16	;	200.0000	;	22.0000	;	0.785
