ID	;	x	;	y	;	score
0	;	210.0000	;	34.0000	;	0.874
1	;	202.0000	;	44.0000	;	0.819
2	;	200.0000	;	42.0000	;	0.726
3	;	220.0000	;	44.0000	;	1.019
4	;	224.0000	;	28.0000	;	0.750
5	;	204.0000	;	44.0000	;	0.598
6	;	214.0000	;	42.0000	;	0.095
7	;	220.0000	;	30.0000	;	0.177
8	;	184.0000	;	78.0000	;	0.743
9	;	198.0000	;	108.0000	;	0.818
10	;	210.0000	;	138.0000	;	0.806
11	;	186.0000	;	78.0000	;	0.728
12	;	198.0000	;	108.0000	;	0.484
13	;	208.0000	;	130.0000	;	0.219
14	;	208.0000	;	32.0000	;	0.751
15	;	212.0000	;	30.0000	;	0.701
16	;	204.0000	;	34.0000	;	0.899
