ID	;	x	;	y	;	score
0	;	170.0000	;	6.0000	;	0.490
1	;	182.0000	;	14.0000	;	0.664
2	;	188.0000	;	16.0000	;	0.646
3	;	188.0000	;	42.0000	;	0.403
4	;	176.0000	;	46.0000	;	0.092
5	;	178.0000	;	14.0000	;	0.827
6	;	150.0000	;	16.0000	;	0.673
7	;	154.0000	;	8.0000	;	0.214
8	;	178.0000	;	64.0000	;	0.605
9	;	166.0000	;	102.0000	;	0.574
10	;	174.0000	;	140.0000	;	0.408
11	;	176.0000	;	64.0000	;	0.649
12	;	164.0000	;	102.0000	;	0.844
13	;	170.0000	;	142.0000	;	0.713
15	;	172.0000	;	4.0000	;	0.407
17	;	180.0000	;	4.0000	;	0.672
