ID	;	x	;	y	;	score
0	;	176.0000	;	18.0000	;	0.811
1	;	184.0000	;	38.0000	;	0.691
2	;	188.0000	;	38.0000	;	0.712
3	;	166.0000	;	42.0000	;	0.097
4	;	162.0000	;	26.0000	;	0.152
5	;	180.0000	;	38.0000	;	0.853
6	;	154.0000	;	40.0000	;	0.824
7	;	156.0000	;	22.0000	;	0.807
8	;	180.0000	;	82.0000	;	0.681
9	;	168.0000	;	116.0000	;	0.660
10	;	168.0000	;	148.0000	;	0.493
11	;	172.0000	;	82.0000	;	0.750
12	;	162.0000	;	116.0000	;	0.811
13	;	166.0000	;	152.0000	;	0.644
15	;	178.0000	;	16.0000	;	0.852
17	;	186.0000	;	22.0000	;	0.890
