ID	;	x	;	y	;	score
0	;	62550.0000	;	4809.3750	;	0.862
1	;	59400.0000	;	7087.5000	;	0.853
2	;	60300.0000	;	6834.3750	;	0.848
3	;	66600.0000	;	7340.6250	;	0.688
4	;	68400.0000	;	3543.7500	;	0.368
5	;	57150.0000	;	7593.7500	;	0.688
6	;	58050.0000	;	10631.2500	;	0.212
8	;	62100.0000	;	13921.8750	;	0.670
9	;	63900.0000	;	19996.8750	;	0.782
10	;	63900.0000	;	27337.5000	;	0.487
11	;	58950.0000	;	13921.8750	;	0.651
12	;	63900.0000	;	19743.7500	;	0.463
13	;	64350.0000	;	26578.1250	;	0.519
14	;	61650.0000	;	4303.1250	;	0.888
15	;	62550.0000	;	4303.1250	;	0.420
16	;	58950.0000	;	4809.3750	;	0.894
