ID	;	x	;	y	;	score
0	;	222.0000	;	32.0000	;	0.728
1	;	224.0000	;	52.0000	;	0.734
2	;	224.0000	;	54.0000	;	0.736
3	;	252.0000	;	56.0000	;	0.695
4	;	256.0000	;	34.0000	;	0.610
5	;	226.0000	;	48.0000	;	0.550
6	;	248.0000	;	50.0000	;	0.114
7	;	254.0000	;	36.0000	;	0.220
8	;	234.0000	;	102.0000	;	0.761
9	;	242.0000	;	140.0000	;	0.828
10	;	240.0000	;	172.0000	;	0.461
11	;	242.0000	;	98.0000	;	0.629
12	;	250.0000	;	138.0000	;	0.534
13	;	250.0000	;	168.0000	;	0.368
14	;	218.0000	;	32.0000	;	0.765
15	;	222.0000	;	28.0000	;	0.764
16	;	212.0000	;	40.0000	;	0.793
