ID	;	x	;	y	;	score
0	;	136.0000	;	6.0000	;	0.748
1	;	142.0000	;	24.0000	;	0.612
2	;	140.0000	;	26.0000	;	0.810
3	;	170.0000	;	32.0000	;	0.691
4	;	174.0000	;	10.0000	;	0.637
5	;	140.0000	;	22.0000	;	0.390
6	;	166.0000	;	16.0000	;	0.109
7	;	170.0000	;	10.0000	;	0.268
8	;	160.0000	;	86.0000	;	0.663
9	;	166.0000	;	138.0000	;	0.710
10	;	160.0000	;	172.0000	;	0.399
11	;	162.0000	;	84.0000	;	0.561
12	;	166.0000	;	136.0000	;	0.599
13	;	158.0000	;	172.0000	;	0.339
14	;	130.0000	;	6.0000	;	0.786
15	;	134.0000	;	4.0000	;	0.291
16	;	124.0000	;	12.0000	;	0.866
