ID	;	x	;	y	;	score
0	;	176.0000	;	20.0000	;	0.842
1	;	176.0000	;	40.0000	;	0.657
2	;	174.0000	;	38.0000	;	0.579
3	;	156.0000	;	42.0000	;	0.214
4	;	154.0000	;	24.0000	;	0.261
5	;	178.0000	;	42.0000	;	0.723
6	;	152.0000	;	44.0000	;	0.797
7	;	152.0000	;	22.0000	;	0.587
8	;	158.0000	;	76.0000	;	0.532
9	;	154.0000	;	112.0000	;	0.554
10	;	158.0000	;	146.0000	;	0.435
11	;	162.0000	;	78.0000	;	0.706
12	;	154.0000	;	114.0000	;	0.694
13	;	160.0000	;	148.0000	;	0.715
15	;	180.0000	;	20.0000	;	0.943
17	;	186.0000	;	26.0000	;	0.910
