ID	;	x	;	y	;	score
0	;	146.0000	;	6.0000	;	0.925
1	;	144.0000	;	26.0000	;	0.606
2	;	140.0000	;	28.0000	;	0.850
3	;	172.0000	;	32.0000	;	0.797
4	;	176.0000	;	12.0000	;	0.677
5	;	148.0000	;	22.0000	;	0.480
6	;	170.0000	;	22.0000	;	0.110
7	;	174.0000	;	14.0000	;	0.241
8	;	140.0000	;	90.0000	;	0.720
9	;	154.0000	;	140.0000	;	0.786
10	;	156.0000	;	172.0000	;	0.338
11	;	142.0000	;	90.0000	;	0.499
12	;	156.0000	;	138.0000	;	0.583
13	;	158.0000	;	172.0000	;	0.249
14	;	140.0000	;	6.0000	;	0.923
16	;	132.0000	;	10.0000	;	0.969
