ID	;	x	;	y	;	score
0	;	174.0000	;	8.0000	;	0.612
1	;	180.0000	;	26.0000	;	0.827
2	;	174.0000	;	24.0000	;	0.597
3	;	156.0000	;	34.0000	;	0.143
5	;	188.0000	;	28.0000	;	0.879
6	;	164.0000	;	34.0000	;	0.537
7	;	152.0000	;	22.0000	;	0.206
8	;	172.0000	;	74.0000	;	0.645
9	;	164.0000	;	114.0000	;	0.558
10	;	164.0000	;	154.0000	;	0.457
11	;	180.0000	;	76.0000	;	0.813
12	;	168.0000	;	114.0000	;	0.669
13	;	168.0000	;	158.0000	;	0.722
14	;	174.0000	;	6.0000	;	0.584
15	;	180.0000	;	6.0000	;	0.914
17	;	188.0000	;	8.0000	;	0.795
