ID	;	x	;	y	;	score
0	;	104.0000	;	26.0000	;	0.812
1	;	120.0000	;	34.0000	;	0.682
2	;	122.0000	;	32.0000	;	0.570
3	;	100.0000	;	46.0000	;	0.201
4	;	90.0000	;	40.0000	;	0.358
5	;	118.0000	;	34.0000	;	0.698
6	;	94.0000	;	42.0000	;	0.777
7	;	88.0000	;	34.0000	;	0.442
8	;	118.0000	;	86.0000	;	0.540
9	;	110.0000	;	124.0000	;	0.452
10	;	106.0000	;	158.0000	;	0.272
11	;	118.0000	;	88.0000	;	0.696
12	;	110.0000	;	124.0000	;	0.772
13	;	106.0000	;	162.0000	;	0.811
15	;	106.0000	;	22.0000	;	0.867
17	;	114.0000	;	20.0000	;	0.970
