ID	;	x	;	y	;	score
0	;	162.0000	;	6.0333	;	0.362
1	;	160.0000	;	22.1222	;	0.625
2	;	156.0000	;	24.1333	;	0.475
3	;	132.0000	;	22.1222	;	0.337
4	;	132.0000	;	18.1000	;	0.303
5	;	164.0000	;	22.1222	;	0.618
6	;	134.0000	;	22.1222	;	0.446
7	;	130.0000	;	16.0889	;	0.327
8	;	154.0000	;	82.4556	;	0.523
9	;	148.0000	;	134.7444	;	0.554
10	;	160.0000	;	168.9333	;	0.073
11	;	160.0000	;	82.4556	;	0.575
12	;	146.0000	;	136.7556	;	0.689
13	;	142.0000	;	172.9556	;	0.272
14	;	160.0000	;	4.0222	;	0.298
16	;	158.0000	;	6.0333	;	0.517
17	;	158.0000	;	6.0333	;	0.210
