ID	;	x	;	y	;	score
0	;	178.0000	;	42.0000	;	0.943
1	;	186.0000	;	66.0000	;	0.816
2	;	188.0000	;	64.0000	;	0.561
3	;	156.0000	;	76.0000	;	0.218
5	;	186.0000	;	68.0000	;	0.837
6	;	154.0000	;	74.0000	;	0.839
7	;	154.0000	;	54.0000	;	0.712
8	;	170.0000	;	122.0000	;	0.504
9	;	166.0000	;	170.0000	;	0.373
10	;	166.0000	;	202.0000	;	0.131
11	;	170.0000	;	124.0000	;	0.718
12	;	166.0000	;	172.0000	;	0.782
13	;	168.0000	;	214.0000	;	0.749
14	;	178.0000	;	40.0000	;	0.777
15	;	182.0000	;	40.0000	;	0.757
17	;	192.0000	;	46.0000	;	0.771
