ID	;	x	;	y	;	score
0	;	86.0000	;	30.0000	;	0.755
1	;	98.0000	;	52.0000	;	0.749
2	;	92.0000	;	50.0000	;	0.557
3	;	78.0000	;	80.0000	;	0.252
4	;	72.0000	;	104.0000	;	0.311
5	;	102.0000	;	50.0000	;	0.871
6	;	64.0000	;	54.0000	;	0.787
7	;	66.0000	;	32.0000	;	0.687
8	;	86.0000	;	110.0000	;	0.660
9	;	84.0000	;	156.0000	;	0.646
10	;	76.0000	;	200.0000	;	0.467
11	;	96.0000	;	112.0000	;	0.633
12	;	80.0000	;	156.0000	;	0.791
13	;	74.0000	;	202.0000	;	0.795
15	;	90.0000	;	26.0000	;	0.956
17	;	102.0000	;	30.0000	;	0.807
