ID	;	x	;	y	;	score
0	;	198.0000	;	36.0000	;	0.457
1	;	186.0000	;	44.0000	;	0.829
2	;	188.0000	;	44.0000	;	0.800
3	;	206.0000	;	46.0000	;	0.883
4	;	208.0000	;	30.0000	;	0.674
5	;	182.0000	;	44.0000	;	0.698
6	;	200.0000	;	46.0000	;	0.108
7	;	204.0000	;	38.0000	;	0.126
8	;	188.0000	;	82.0000	;	0.780
9	;	194.0000	;	110.0000	;	0.892
10	;	196.0000	;	142.0000	;	0.816
11	;	184.0000	;	82.0000	;	0.591
12	;	194.0000	;	110.0000	;	0.820
13	;	196.0000	;	140.0000	;	0.667
14	;	198.0000	;	34.0000	;	0.535
16	;	194.0000	;	34.0000	;	0.823
