ID	;	x	;	y	;	score
0	;	88.0000	;	24.0000	;	0.378
1	;	92.0000	;	38.0000	;	0.789
2	;	98.0000	;	38.0000	;	0.726
3	;	72.0000	;	40.0000	;	0.130
4	;	70.0000	;	28.0000	;	0.203
5	;	88.0000	;	38.0000	;	0.827
6	;	62.0000	;	42.0000	;	0.821
7	;	64.0000	;	22.0000	;	0.698
8	;	86.0000	;	84.0000	;	0.600
9	;	72.0000	;	124.0000	;	0.633
10	;	72.0000	;	160.0000	;	0.493
11	;	82.0000	;	86.0000	;	0.842
12	;	70.0000	;	124.0000	;	0.801
13	;	70.0000	;	162.0000	;	0.567
14	;	90.0000	;	22.0000	;	0.220
15	;	90.0000	;	22.0000	;	0.479
17	;	94.0000	;	24.0000	;	0.621
