ID	;	x	;	y	;	score
0	;	168.0000	;	26.0000	;	0.782
1	;	176.0000	;	38.0000	;	0.675
2	;	170.0000	;	38.0000	;	0.626
3	;	152.0000	;	42.0000	;	0.271
4	;	156.0000	;	26.0000	;	0.355
5	;	180.0000	;	38.0000	;	0.654
6	;	152.0000	;	42.0000	;	0.754
7	;	154.0000	;	26.0000	;	0.758
8	;	166.0000	;	78.0000	;	0.687
9	;	162.0000	;	114.0000	;	0.658
10	;	162.0000	;	146.0000	;	0.640
11	;	170.0000	;	78.0000	;	0.789
12	;	156.0000	;	114.0000	;	0.718
13	;	158.0000	;	146.0000	;	0.636
14	;	166.0000	;	24.0000	;	0.639
15	;	170.0000	;	22.0000	;	0.880
17	;	178.0000	;	22.0000	;	0.901
