ID	;	x	;	y	;	score
0	;	90.0000	;	20.0000	;	0.239
1	;	94.0000	;	38.0000	;	0.737
2	;	98.0000	;	38.0000	;	0.711
3	;	74.0000	;	40.0000	;	0.172
4	;	70.0000	;	30.0000	;	0.259
5	;	90.0000	;	36.0000	;	0.866
6	;	60.0000	;	42.0000	;	0.801
7	;	64.0000	;	24.0000	;	0.632
8	;	82.0000	;	84.0000	;	0.641
9	;	72.0000	;	124.0000	;	0.604
10	;	72.0000	;	160.0000	;	0.509
11	;	80.0000	;	84.0000	;	0.736
12	;	70.0000	;	124.0000	;	0.809
13	;	72.0000	;	162.0000	;	0.642
15	;	92.0000	;	18.0000	;	0.278
17	;	94.0000	;	22.0000	;	0.597
