ID	;	x	;	y	;	score
0	;	182.0000	;	18.0000	;	0.764
1	;	172.0000	;	36.0000	;	0.841
2	;	176.0000	;	34.0000	;	0.655
3	;	198.0000	;	30.0000	;	0.793
4	;	198.0000	;	14.0000	;	0.494
5	;	168.0000	;	36.0000	;	0.594
6	;	194.0000	;	32.0000	;	0.165
7	;	194.0000	;	20.0000	;	0.136
8	;	176.0000	;	82.0000	;	0.696
9	;	188.0000	;	116.0000	;	0.834
10	;	188.0000	;	156.0000	;	0.727
11	;	174.0000	;	82.0000	;	0.591
12	;	186.0000	;	116.0000	;	0.656
13	;	190.0000	;	152.0000	;	0.566
14	;	180.0000	;	16.0000	;	0.799
16	;	174.0000	;	18.0000	;	0.963
