ID	;	x	;	y	;	score
0	;	232.0000	;	32.0000	;	0.802
1	;	226.0000	;	52.0000	;	0.806
2	;	224.0000	;	54.0000	;	0.761
3	;	254.0000	;	58.0000	;	0.740
4	;	256.0000	;	40.0000	;	0.516
5	;	230.0000	;	50.0000	;	0.593
6	;	250.0000	;	56.0000	;	0.132
7	;	254.0000	;	38.0000	;	0.286
8	;	234.0000	;	102.0000	;	0.788
9	;	242.0000	;	140.0000	;	0.812
10	;	242.0000	;	170.0000	;	0.451
11	;	242.0000	;	98.0000	;	0.671
12	;	246.0000	;	138.0000	;	0.622
13	;	244.0000	;	170.0000	;	0.381
14	;	228.0000	;	30.0000	;	0.874
15	;	232.0000	;	28.0000	;	0.797
16	;	218.0000	;	34.0000	;	0.918
