ID	;	x	;	y	;	score
0	;	128.0000	;	12.0000	;	0.879
1	;	132.0000	;	32.0000	;	0.626
2	;	130.0000	;	30.0000	;	0.508
3	;	102.0000	;	34.0000	;	0.123
5	;	134.0000	;	32.0000	;	0.749
6	;	100.0000	;	36.0000	;	0.884
7	;	98.0000	;	10.0000	;	0.606
8	;	118.0000	;	88.0000	;	0.573
9	;	108.0000	;	130.0000	;	0.404
10	;	110.0000	;	172.0000	;	0.210
11	;	124.0000	;	90.0000	;	0.723
12	;	112.0000	;	130.0000	;	0.677
13	;	114.0000	;	172.0000	;	0.399
14	;	130.0000	;	8.0000	;	0.585
15	;	134.0000	;	10.0000	;	0.866
17	;	142.0000	;	16.0000	;	0.794
