ID	;	x	;	y	;	score
0	;	222.0000	;	32.0000	;	0.715
1	;	226.0000	;	52.0000	;	0.745
2	;	224.0000	;	54.0000	;	0.752
3	;	254.0000	;	58.0000	;	0.739
4	;	256.0000	;	38.0000	;	0.651
5	;	226.0000	;	50.0000	;	0.613
6	;	250.0000	;	54.0000	;	0.160
7	;	256.0000	;	40.0000	;	0.266
8	;	234.0000	;	102.0000	;	0.759
9	;	242.0000	;	140.0000	;	0.795
10	;	240.0000	;	170.0000	;	0.367
11	;	242.0000	;	100.0000	;	0.663
12	;	248.0000	;	138.0000	;	0.562
13	;	248.0000	;	168.0000	;	0.444
14	;	218.0000	;	32.0000	;	0.774
15	;	222.0000	;	28.0000	;	0.733
16	;	212.0000	;	40.0000	;	0.780
