ID	;	x	;	y	;	score
0	;	164.0000	;	12.0000	;	0.920
1	;	174.0000	;	32.0000	;	0.671
2	;	170.0000	;	30.0000	;	0.697
3	;	152.0000	;	46.0000	;	0.421
4	;	152.0000	;	28.0000	;	0.584
5	;	178.0000	;	34.0000	;	0.901
6	;	154.0000	;	46.0000	;	0.877
7	;	152.0000	;	26.0000	;	0.682
8	;	164.0000	;	80.0000	;	0.628
9	;	164.0000	;	118.0000	;	0.433
10	;	176.0000	;	160.0000	;	0.497
11	;	170.0000	;	80.0000	;	0.747
12	;	162.0000	;	120.0000	;	0.841
13	;	166.0000	;	158.0000	;	0.756
15	;	168.0000	;	10.0000	;	0.875
17	;	176.0000	;	14.0000	;	0.926
