ID	;	x	;	y	;	score
0	;	146.0000	;	44.0000	;	0.950
1	;	140.0000	;	60.0000	;	0.803
2	;	136.0000	;	58.0000	;	0.549
3	;	120.0000	;	58.0000	;	0.118
4	;	114.0000	;	44.0000	;	0.229
5	;	142.0000	;	64.0000	;	0.789
6	;	116.0000	;	64.0000	;	0.863
7	;	112.0000	;	42.0000	;	0.684
8	;	120.0000	;	102.0000	;	0.602
9	;	120.0000	;	146.0000	;	0.487
11	;	124.0000	;	106.0000	;	0.678
12	;	120.0000	;	146.0000	;	0.736
13	;	136.0000	;	172.0000	;	0.401
14	;	144.0000	;	42.0000	;	0.851
15	;	150.0000	;	44.0000	;	0.967
16	;	138.0000	;	44.0000	;	0.268
17	;	152.0000	;	52.0000	;	0.852
